0.33517897,0.3304369,0.30601686
0.48957214,0.48808265,0.4418118
0.46561942,0.28718364,0.28718364
0.35531288,0.33153495,0.29842588
0.3415913,0.3150902,0.30791092
0.33169323,0.27059937,0.26449847
0.65383846,0.00789481,0.0073754014
0.58450013,0.480722,0.43514892
0.40760234,0.29447156,0.2867027
0.38239306,0.37115502,0.3563465
0.30939776,0.30702242,0.30702242
0.24234122,0.22146164,0.21998632
0.5460142,0.48091733,0.4289232
0.3534151,0.32221118,0.3015328
0.24711569,0.2346148,0.20983681
0.35370713,0.35026777,0.3341175
0.30505577,0.2692711,0.23423603
0.41212672,0.39726278,0.39568347
0.38149914,0.33221048,0.3298477
0.4073177,0.39611602,0.31371588
0.505992,0.43590122,0.35190472
0.33601603,0.316325,0.31063733
0.41868302,0.21233457,0.20169255
0.48289365,0.4157064,0.39740482
0.35729232,0.34074712,0.2655002
0.43573204,0.4230656,0.33035654
0.36483145,0.24753386,0.19912039
0.34997436,0.3329587,0.32601383
0.50429344,0.45933834,0.39288765
0.41578582,0.37636876,0.3423668
0.31686217,0.2332844,0.22303632
0.40259075,0.34657645,0.32132578
0.412987,0.32663488,0.29563442
0.29729408,0.264818,0.26248768
0.5250483,0.51911765,0.4443742
0.3756627,0.3204265,0.29803872
0.58484,0.5812091,0.008826227
0.42942315,0.35124654,0.32068646
0.43924257,0.40008637,0.39234883
0.5925346,0.4647788,0.41348678
0.6364224,0.22818017,0.19753082
0.42369935,0.3835321,0.348883
0.6420802,0.0,0.0
0.94195765,0.6357796,0.5793757
0.81538355,0.81494427,0.61435235
0.59456295,0.19969244,0.1723822
0.35674846,0.279416,0.240141
0.35145918,0.33844784,0.31115258
0.59404814,0.18668224,0.13356191
0.52452767,0.36616415,0.34524542
0.41410664,0.29827446,0.2204252
0.30131876,0.28071487,0.23250464
0.48289365,0.4157064,0.39740482
0.4493881,0.400836,0.27070156
0.39717656,0.20903042,0.19801259
0.5672992,0.4840086,0.42687064
0.44621864,0.44621864,0.38044447
0.59456295,0.19969244,0.1723822
0.3003098,0.29806194,0.25868422
0.28652892,0.25598553,0.15752591
0.40849018,0.25061476,0.2252823
0.29422218,0.29149085,0.23321007
0.493631,0.49336505,0.43233237
0.3930935,0.24382642,0.24369507
0.41804945,0.40295947,0.39732695
0.36663976,0.2546975,0.2534769
0.39466757,0.35725257,0.33060527
0.67935234,0.48529923,0.0
0.4141052,0.31775978,0.31163535
0.4233806,0.3444063,0.32815906
0.3214666,0.25004837,0.22051759
0.6823045,0.47803575,0.36317852
0.36987066,0.28602853,0.15475537
0.4278835,0.4021019,0.38975862
0.40979406,0.3928024,0.3627993
0.34316948,0.19939607,0.19939607
0.3178488,0.31666946,0.31393525
0.41247383,0.40991303,0.2960104
0.3997638,0.36186564,0.32917395
0.29421264,0.2136636,0.19819446
0.65383846,0.00789481,0.0073754014
0.47460252,0.31690276,0.3126549
0.38636017,0.298742,0.22113441
0.42721704,0.37414604,0.21084192
0.5848364,0.5233499,0.45667747
0.2936564,0.21781023,0.1869502
0.23146775,0.21650167,0.18614402
0.2879778,0.25232917,0.24355608
0.33741358,0.31679848,0.2521165
0.44549045,0.30818835,0.3045697
0.42689756,0.42091453,0.22148845
0.6147816,0.5447861,0.49597192
0.44199133,0.32038546,0.15027471
0.56618696,0.4002329,0.38363317
0.52485317,0.51998085,0.33458394
0.26031193,0.22911127,0.17222063
0.37099642,0.31853414,0.22886801
0.54256785,0.39191562,0.39191562
0.32373792,0.21672568,0.19072208
0.28621513,0.25363412,0.2398534
0.63363105,0.20629069,0.18592252
0.5590467,0.30303612,0.2870633
0.3944837,0.2840883,0.2577146
0.45824277,0.39428443,0.3543232
0.36780804,0.30250365,0.2987967
0.32299235,0.22138715,0.22138715
0.40664107,0.24857056,0.21868153
0.7310113,0.56835604,0.4443742
0.3316627,0.3316627,0.3316627
0.55848426,0.47456616,0.41207772
0.53969055,0.41782743,0.27514103
0.36006087,0.34813482,0.32579273
0.28541747,0.2629314,0.2427478
0.34222108,0.26710784,0.26047194
0.47713977,0.47338352,0.44038224
0.4836756,0.39596018,0.36054406
0.26628226,0.21001303,0.20040399
0.40689874,0.34423712,0.27975228
0.33171365,0.24714918,0.24471384
0.309101,0.2812852,0.25570557
0.4222498,0.28134444,0.26126727
0.2897169,0.28082567,0.27650303
0.4680088,0.3525498,0.282592
0.30480537,0.29416555,0.28134885
0.36285737,0.3482757,0.310377
0.46361828,0.23273176,0.2223268
0.8061096,0.26768553,0.2515009
0.3937642,0.37537378,0.33291507
0.5280529,0.3717829,0.37167048
0.348327,0.3381902,0.32446027
0.53804195,0.31354415,0.30674684
0.432148,0.38591245,0.3796383
0.4235958,0.3192247,0.30316752
0.23116478,0.21636158,0.21636158
0.29266018,0.2812492,0.25544506
0.34295177,0.32854834,0.32483724
0.3490676,0.33794686,0.21721506
0.27394462,0.27362895,0.2672362
0.46935934,0.44095773,0.33037764
0.5384396,0.32531616,0.32108182
0.30114704,0.29179803,0.26123118
0.32253632,0.29367223,0.29195946
0.3197794,0.31779408,0.22847444
0.44886655,0.30756244,0.25517458
0.38819474,0.35139337,0.3216464
0.44187027,0.43908417,0.42883646
0.47594625,0.47568983,0.43062252
0.27653533,0.2761203,0.2631238
0.38118407,0.31215388,0.3098734
0.75261986,0.5406918,0.4006964
0.5697743,0.2318539,0.20858772
0.487894,0.4012683,0.36322755
0.34437665,0.28332233,0.20322196
0.31187162,0.28978056,0.27003127
0.3697637,0.34669244,0.26385343
0.65383846,0.00789481,0.0073754014
0.2252559,0.22315368,0.19936596
0.6002596,0.49717277,0.46727145
0.59456295,0.19969244,0.1723822
0.43258044,0.36637467,0.31028208
0.36598623,0.18713248,0.1713819
0.43274382,0.0,0.0
0.374588,0.25050884,0.244249
0.48530576,0.31599835,0.30477458
0.2999332,0.20307173,0.18331936
0.37042314,0.35609776,0.31426245
0.47556958,0.43554178,0.4058767
0.5182254,0.43105838,0.31098133
0.31249434,0.28438136,0.26973048
0.42523018,0.42259017,0.27317607
0.49287367,0.40536383,0.3669348
0.30463928,0.26066944,0.25564206
0.421678,0.293168,0.27399108
0.37941584,0.373233,0.34641832
0.32477474,0.23936091,0.23711817
0.6092273,0.50344217,0.38581926
0.2894406,0.26138934,0.2404467
0.3662029,0.33265257,0.29161054
0.4341055,0.40779507,0.3768487
0.39851695,0.3863307,0.32542512
0.2815184,0.26322913,0.24649383
0.43139488,0.43139488,0.29036197
0.39355943,0.31122404,0.2435445
0.38349742,0.3686849,0.3677019
0.44964743,0.29559988,0.22490093
0.29716304,0.29505092,0.21247594
0.6524846,0.0,0.0
0.53260374,0.45363128,0.27057844
0.26857644,0.26539567,0.25767225
0.3824481,0.34564805,0.2975564
0.29780316,0.20484544,0.2034909
0.23497106,0.23135406,0.2301949
0.59516156,0.19299409,0.16489053
0.4399539,0.39716047,0.37613446
0.28723004,0.260885,0.24414232
0.2645364,0.23926209,0.21016422
0.31456932,0.31011882,0.28720033
0.41180873,0.3134855,0.24337123
0.7056371,0.47190076,0.46010864
0.3011564,0.272771,0.18457335
0.4153964,0.36143962,0.35632598
0.5888628,0.5713741,0.47782668
0.49354637,0.42152,0.41036576
0.73336667,0.20110843,0.14551775
0.41200352,0.3427947,0.30484936
0.358639,0.23983738,0.23233688
0.3208735,0.29881197,0.29767525
0.16865084,0.16526595,0.16526595
0.6649055,0.09626667,0.09548211
0.4496283,0.44938177,0.3038963
0.61466277,0.46235365,0.4592548
0.36355326,0.35149425,0.28322908
0.3876474,0.3147024,0.3091315
0.23953569,0.23666883,0.23209292
0.42809963,0.3866857,0.3446779
0.4155616,0.3293181,0.26766676
0.28345436,0.2708482,0.2497622
0.39613762,0.2236147,0.21721005
0.35806197,0.31615728,0.2969722
0.45483074,0.36544275,0.29128975
0.32397622,0.289373,0.2755618
0.49245322,0.4445533,0.408114
0.38591734,0.2352098,0.22011483
0.6439579,0.5858702,0.5511141
0.44527644,0.4225943,0.39319226
0.48399082,0.48399082,0.48399082
0.63907355,0.4145006,0.36306158
0.37169448,0.3686843,0.2732709
0.2763166,0.2748442,0.26133606
0.36165613,0.30954447,0.27147302
0.36811167,0.3675024,0.33804113
0.42410225,0.28113854,0.2557633
0.36523932,0.3156713,0.23399508
0.38205233,0.37610984,0.34033585
0.4248221,0.28574732,0.25194314
0.3307254,0.32252648,0.30348337
0.531207,0.4919711,0.47840893
0.4060874,0.24593034,0.22419004
0.31861863,0.24658875,0.23963323
0.41712946,0.38718003,0.34649757
0.38051894,0.25588086,0.241207
0.30166286,0.20464215,0.20285392
0.3255208,0.3058231,0.30068
0.55449396,0.31859258,0.2752257
0.37312752,0.3704256,0.35087743
0.6442794,0.54661536,0.45139462
0.6506282,0.5520018,0.45584267
0.75153995,0.6376167,0.52654344
0.54359066,0.46118966,0.38085014
0.6766232,0.59170437,0.4740553
0.75153995,0.6376167,0.52654344
0.5498488,0.37492752,0.26268145
0.3787871,0.3295856,0.30276743
0.58560413,0.30817416,0.26653412
0.311292,0.2835482,0.25205103
0.3777978,0.2696881,0.23078449
0.3449401,0.2951811,0.192202
0.26980653,0.2696881,0.23078449
0.4950791,0.49330726,0.29186982
0.272129,0.25413978,0.22157536
0.389246,0.25345072,0.24444854
0.436412,0.37972543,0.34668756
0.7116047,0.498564,0.40572417
0.44116014,0.3675756,0.33559477
0.52988446,0.35632205,0.3294164
0.58826655,0.35417438,0.28023207
0.4099679,0.33589727,0.1815599
0.46672538,0.3252001,0.2837557
0.5789089,0.5753149,0.22807252
0.6378092,0.63384944,0.16831054
0.39789775,0.39542744,0.22379589
0.46993607,0.4670185,0.32107142
0.48214313,0.45113403,0.45113403
0.43785167,0.42969593,0.2591953
0.46590322,0.46590322,0.44294894
0.3768755,0.21933183,0.21860248
0.4473121,0.44315955,0.3807442
0.43048105,0.37629935,0.3048854
0.31965262,0.2884149,0.25663963
0.4256905,0.4177947,0.38353437
0.38199732,0.37491196,0.34416813
0.33758083,0.33063164,0.324499
0.52988446,0.35632205,0.3294164
0.30326587,0.27518713,0.23568124
0.5255979,0.3534395,0.32675153
0.5227654,0.5227654,0.4155854
0.45750278,0.15300357,0.15300357
0.46826017,0.32921597,0.31600708
0.7489909,0.7489909,0.47286585
0.39387494,0.3685974,0.3584224
0.33681658,0.33038113,0.31843054
0.50784385,0.22944257,0.22742757
0.72644556,0.5678518,0.5678518
0.27260855,0.26829997,0.25650227
0.42425773,0.24959654,0.24565168
0.29186076,0.28023666,0.22734396
0.24788661,0.22435585,0.2208099
0.421858,0.3368624,0.33043218
0.3331132,0.3058786,0.23556963
0.33092493,0.3006245,0.2902165
0.5685245,0.436045,0.436045
0.5860463,0.4049275,0.37488183
0.7527359,0.74293816,0.69125485
0.46294516,0.3618774,0.3618774
0.5250815,0.43050274,0.33651763
0.29943746,0.28882122,0.2392017
0.2882148,0.23909722,0.2260288
0.3943443,0.367896,0.2980768
0.37004483,0.36298126,0.3305296
0.34793326,0.30171105,0.24445245
0.38000587,0.28180754,0.24052118
0.3003519,0.2563487,0.2314142
0.39705348,0.31037086,0.31037086
0.45943007,0.316685,0.2702889
0.78459036,0.11659204,0.1103732
0.49788308,0.27865028,0.26179582
0.36219266,0.30420473,0.24956374
0.42589024,0.38078701,0.2540456
0.7146104,0.6917048,0.63154936
0.7146104,0.6917048,0.63154936
0.28622276,0.23902732,0.23466897
0.33417976,0.2958002,0.28331074
0.261861,0.22495951,0.19370666
0.3769762,0.36489287,0.33315924
0.7191718,0.6678393,0.5523592
0.4969549,0.45708722,0.45708722
0.3052306,0.25580174,0.2545293
0.44364336,0.26544476,0.24333914
0.39118156,0.36020538,0.32594678
0.37288857,0.27945644,0.22998266
0.3494143,0.32841492,0.32174549
0.38870484,0.31847373,0.21836506
0.47936437,0.4660288,0.008826227
0.34150228,0.29211047,0.2842809
0.48840007,0.41703776,0.39571166
0.3264497,0.320369,0.19353211
0.40376312,0.32438332,0.22471789
0.46877494,0.3394873,0.23763596
0.32473156,0.29314855,0.2189054
0.44354835,0.25139603,0.008826227
0.35831138,0.35211626,0.33643472
0.430029,0.41726264,0.27904788
0.4598854,0.44989508,0.20221744
0.22463031,0.22137341,0.19335024
0.5790936,0.23609503,0.21965556
0.28208673,0.24128827,0.22393826
0.24557361,0.24257028,0.2070015
0.47647363,0.29243487,0.22524557
0.4076145,0.39517975,0.3937655
0.6436619,0.2193501,0.16895261
0.27182305,0.27051592,0.25415003
0.43670008,0.34350413,0.3188253
0.3537045,0.3537045,0.3537045
0.2919658,0.29015315,0.18055512
0.19382453,0.17951371,0.16598421
0.26137877,0.19241916,0.1773686
0.36687338,0.19611642,0.18715477
0.22563967,0.1774895,0.15277384
0.48265368,0.34692284,0.13450478
0.19885801,0.19206016,0.19206016
0.39382935,0.25977626,0.1789271
0.3261153,0.23539121,0.23539121
0.25389257,0.21656325,0.21053863
0.3643653,0.30742368,0.17622805
0.22533529,0.20841828,0.1921163
0.23824212,0.186983,0.18007907
0.31294966,0.3061462,0.204752
0.28429213,0.19347242,0.17894751
0.28646782,0.095569886,0.095569886
0.25676277,0.25676277,0.25676277
0.3181507,0.24056694,0.20871761
0.20214611,0.17268895,0.16165891
0.1882952,0.18630353,0.1829398
0.33545706,0.18605515,0.15620083
0.30781412,0.21672694,0.18798068
0.35311443,0.1920906,0.18402936
0.2635939,0.23448461,0.20047843
0.2565604,0.17474717,0.1487908
0.26470107,0.25253144,0.14301147
0.498955,0.30018803,0.25613135
0.55818427,0.28202417,0.26833493
0.48620903,0.4694918,0.44110355
0.61850315,0.55826426,0.39910913
0.40368724,0.22146292,0.21445419
0.41905427,0.40961647,0.25595185
0.33358258,0.29527164,0.2828045
0.32712805,0.3262604,0.2400086
0.44547838,0.3362844,0.23991299
0.5195452,0.24173398,0.2319391
0.35482138,0.33824977,0.33116943
0.44841114,0.28618133,0.008826227
0.5526315,0.39450026,0.39428395
0.51655406,0.3411347,0.24650122
0.4263705,0.34995627,0.28592697
0.376639,0.30342942,0.30326307
0.36142015,0.28574717,0.28469893
0.39879277,0.34467107,0.25811437
0.4378552,0.36926025,0.33714944
0.38914898,0.36614293,0.19702843
